* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 07.09.2021 16:09:49
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: 10rub R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
7782.915	90.636	-25.948
7896.120	91.720	-37.226
8010.971	92.142	-53.397
8127.493	91.597	-71.026
8245.711	90.097	-85.443
8365.647	87.956	-94.416
8487.328	85.581	-98.582
8610.779	83.282	-99.463
8736.026	81.192	-98.267
8863.095	79.317	-95.762
8992.011	77.623	-92.429
9122.803	76.091	-88.565
9255.497	74.710	-84.325
9390.121	73.465	-79.821
9526.704	72.335	-75.101
9665.273	71.298	-70.168
9805.857	70.336	-65.045
9948.487	69.442	-59.745
10093.191	68.622	-54.366
10240.000	67.891	-48.869
10388.944	67.250	-43.215
10540.055	66.663	-37.450
10693.363	66.109	-31.482
10848.902	65.594	-25.316
11006.703	65.140	-19.068
11166.799	64.759	-12.801
11329.224	64.446	-6.435
11494.012	64.183	0.107
11661.195	63.951	6.827
11830.812	63.758	13.896
12002.895	63.638	21.432
12177.480	63.614	29.298
12354.606	63.667	37.385
12534.309	63.794	45.595
12716.624	64.013	53.881
12901.592	64.333	62.136
13089.250	64.767	70.349
13279.637	65.400	78.665
13472.794	66.374	86.998
13668.760	67.813	95.205
13867.577	69.712	102.937
14069.285	72.026	109.545
14273.928	74.760	113.734
14481.547	77.711	112.466
14692.186	80.176	100.916
14905.889	81.247	78.027
15122.700	80.451	53.755
15342.664	78.175	39.618
15565.829	75.432	36.194
15792.239	73.202	38.673
16021.942	71.830	43.289
16254.986	71.025	48.656
16491.422	70.588	54.572
16731.295	70.537	60.478
16974.656	71.002	65.702
17221.559	72.158	69.142
17472.053	73.988	68.299
17726.189	75.931	58.785
17984.021	76.982	37.752
18245.605	76.399	11.467
18510.994	74.220	-8.615
18780.242	71.121	-18.530
19053.408	67.996	-21.260
19330.547	65.401	-19.910
19611.715	63.419	-16.451
19896.975	62.152	-13.230
