* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 17.09.2021 17:07:59
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: CX 200 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
4368.013	101.746	-164.091
4431.547	101.842	-163.444
4496.005	101.996	-162.861
4561.401	102.219	-162.411
4627.749	102.496	-162.183
4695.061	102.816	-162.267
4763.352	103.178	-162.748
4832.637	103.577	-163.714
4902.929	103.991	-165.263
4974.244	104.411	-167.497
5046.596	104.824	-170.511
5120.000	105.202	-174.367
5194.472	105.495	-179.038
5270.027	105.639	175.677
5346.682	105.609	170.137
5424.451	105.426	164.568
5503.352	105.081	159.145
5583.399	104.577	154.289
5664.612	103.945	150.309
5747.006	103.223	147.287
5830.598	102.467	145.184
5915.406	101.729	143.905
6001.447	101.031	143.337
6088.740	100.375	143.368
6177.303	99.756	143.900
6267.154	99.181	144.843
6358.312	98.671	146.123
6450.796	98.231	147.682
6544.625	97.858	149.460
6639.818	97.555	151.403
6736.397	97.325	153.464
6834.380	97.176	155.594
6933.789	97.121	157.729
7034.643	97.174	159.786
7136.964	97.344	161.647
7240.773	97.643	163.151
7346.093	98.094	164.078
7452.944	98.726	164.102
7561.350	99.548	162.709
7671.332	100.508	159.130
7782.915	101.456	152.425
7896.120	102.141	141.983
8010.971	102.276	128.525
8127.493	101.674	114.551
8245.711	100.359	102.971
8365.647	98.556	95.246
8487.328	96.548	91.153
8610.779	94.557	89.761
8736.026	92.686	90.208
8863.095	90.943	91.977
8992.011	89.317	94.848
9122.803	87.826	98.573
9255.497	86.488	102.792
9390.121	85.287	107.293
9526.704	84.194	112.023
9665.273	83.188	116.982
9805.857	82.255	122.153
9948.487	81.392	127.509
10093.191	80.604	133.017
10240.000	79.901	138.661
10388.944	79.281	144.439
10540.055	78.714	150.328
10693.363	78.183	156.318
10848.902	77.691	162.407
11006.703	77.251	168.597
11166.799	76.875	174.893
11329.224	76.575	-178.691
11494.012	76.353	-172.148
11661.195	76.188	-165.482
11830.812	76.075	-158.660
12002.895	76.035	-151.648
12177.480	76.079	-144.463
12354.606	76.206	-137.159
12534.309	76.422	-129.797
12716.624	76.745	-122.446
12901.592	77.208	-115.206
13089.250	77.868	-108.221
13279.637	78.829	-101.711
13472.794	80.216	-96.026
13668.760	82.083	-91.711
13867.577	84.313	-89.532
14069.285	86.711	-90.668
14273.928	88.946	-97.455
14481.547	90.409	-112.540
14692.186	90.475	-133.005
14905.889	89.081	-149.621
15122.700	86.815	-157.404
15342.664	84.483	-158.212
15565.829	82.652	-155.272
15792.239	81.471	-150.555
16021.942	80.829	-145.047
16254.986	80.543	-139.337
16491.422	80.515	-133.912
16731.295	80.744	-129.324
16974.656	81.294	-126.373
17221.559	82.160	-126.360
17472.053	83.123	-131.160
17726.189	83.732	-142.208
17984.021	83.500	-157.980
18245.605	82.211	-173.339
18510.994	80.051	176.218
18780.242	77.469	171.214
19053.408	74.910	169.762
19330.547	72.608	169.930
19611.715	70.590	170.388
19896.975	69.052	170.504
