* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 128k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 22.09.2021 16:33:52
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: AirDots S R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
7136.964	91.169	14.875
7240.773	91.622	15.028
7346.093	92.055	14.516
7452.944	92.443	13.337
7561.350	92.755	11.608
7671.332	92.967	9.633
7782.915	93.078	7.723
7896.120	93.098	6.063
8010.971	93.032	4.782
8127.493	92.861	3.974
8245.711	92.584	3.674
8365.647	92.232	3.912
8487.328	91.842	4.712
8610.779	91.451	6.049
8736.026	91.084	7.882
8863.095	90.753	10.143
8992.011	90.477	12.738
9122.803	90.279	15.523
9255.497	90.171	18.306
9390.121	90.154	20.892
9526.704	90.216	23.098
9665.273	90.339	24.757
9805.857	90.495	25.677
9948.487	90.650	25.608
10093.191	90.754	24.343
10240.000	90.735	21.833
10388.944	90.502	18.363
10540.055	89.969	14.619
10693.363	89.115	11.456
10848.902	87.984	9.581
11006.703	86.659	9.359
11166.799	85.233	10.848
11329.224	83.792	13.896
11494.012	82.395	18.284
11661.195	81.058	23.794
11830.812	79.778	30.184
12002.895	78.565	37.292
12177.480	77.416	45.033
12354.606	76.313	53.318
12534.309	75.253	62.040
12716.624	74.235	71.162
12901.592	73.260	80.726
13089.250	72.344	90.756
13279.637	71.542	101.235
13472.794	70.941	112.062
13668.760	70.610	123.108
13867.577	70.495	134.289
14069.285	70.452	145.662
14273.928	70.369	157.324
14481.547	70.212	169.251
14692.186	69.955	-178.741
14905.889	69.627	-166.858
15122.700	69.316	-154.829
15342.664	69.137	-142.314
15565.829	69.164	-129.293
15792.239	69.411	-116.065
16021.942	69.833	-102.821
16254.986	70.349	-89.561
16491.422	70.942	-76.099
16731.295	71.668	-62.496
16974.656	72.638	-49.414
17221.559	73.978	-37.558
17472.053	75.737	-27.802
17726.189	77.652	-22.326
17984.021	78.774	-22.157
18245.605	77.857	-9.930
18510.994	74.660	57.922
18780.242	69.938	-136.462
19053.408	64.957	153.963
19330.547	61.020	-140.911
19611.715	58.453	25.084
19896.975	56.940	118.134
