* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 4 sweeps at -12,0 dBFS  With no timing reference
* Dated: 31.08.2021 18:21:17
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: VK4 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
12716.624	67.793	-172.438
12901.592	67.375	-167.822
13089.250	66.950	-162.450
13279.637	66.608	-156.379
13472.794	66.499	-149.735
13668.760	66.793	-142.666
13867.577	67.482	-135.356
14069.285	68.320	-127.968
14273.928	69.111	-120.608
14481.547	69.849	-113.401
14692.186	70.659	-106.472
14905.889	71.711	-100.020
15122.700	73.155	-94.507
15342.664	75.130	-90.790
15565.829	77.641	-90.283
15792.239	80.330	-95.130
16021.942	82.537	-107.370
16254.986	83.675	-125.845
16491.422	83.590	-144.703
16731.295	82.686	-158.680
16974.656	81.689	-167.838
17221.559	81.133	-175.676
17472.053	80.954	174.016
17726.189	80.643	159.250
17984.021	79.655	141.791
18245.605	77.766	126.336
18510.994	75.203	116.284
18780.242	72.420	112.128
19053.408	69.884	114.033
19330.547	68.640	121.015
19611.715	69.558	124.438
19896.975	70.735	118.731
