* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 16.09.2021 17:38:13
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Arena R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
15122.700	90.715	26.326
15342.664	90.234	20.470
15565.829	89.733	15.945
15792.239	89.337	11.784
16021.942	88.936	7.704
16254.986	88.435	4.194
16491.422	87.896	1.172
16731.295	87.381	-2.329
16974.656	86.854	-7.111
17221.559	86.239	-13.244
17472.053	85.455	-20.450
17726.189	84.420	-28.274
17984.021	83.062	-35.789
18245.605	81.379	-41.659
18510.994	79.476	-44.502
18780.242	77.647	-43.448
19053.408	76.571	-40.034
19330.547	76.649	-40.048
19611.715	76.890	-48.188
19896.975	76.594	-58.054
