* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 20:34:23
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Spaceship L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
5194.472	97.162	-173.131
5270.027	97.221	-172.522
5346.682	97.274	-171.980
5424.451	97.329	-171.512
5503.352	97.394	-171.120
5583.399	97.469	-170.812
5664.612	97.542	-170.592
5747.006	97.605	-170.468
5830.598	97.676	-170.448
5915.406	97.769	-170.543
6001.447	97.878	-170.762
6088.740	97.986	-171.109
6177.303	98.076	-171.577
6267.154	98.151	-172.156
6358.312	98.224	-172.831
6450.796	98.294	-173.586
6544.625	98.355	-174.392
6639.818	98.408	-175.217
6736.397	98.455	-176.043
6834.380	98.508	-176.870
6933.789	98.576	-177.723
7034.643	98.668	-178.639
7136.964	98.784	-179.675
7240.773	98.924	179.097
7346.093	99.092	177.602
7452.944	99.298	175.766
7561.350	99.549	173.489
7671.332	99.833	170.650
7782.915	100.115	167.132
7896.120	100.357	162.851
8010.971	100.504	157.798
8127.493	100.481	152.086
8245.711	100.233	145.968
8365.647	99.752	139.820
8487.328	99.059	134.064
8610.779	98.195	129.060
8736.026	97.199	125.036
8863.095	96.108	122.074
8992.011	94.961	120.141
9122.803	93.801	119.137
9255.497	92.658	118.967
9390.121	91.555	119.534
9526.704	90.501	120.745
9665.273	89.497	122.514
9805.857	88.540	124.744
9948.487	87.633	127.346
10093.191	86.790	130.231
10240.000	86.022	133.328
10388.944	85.325	136.606
10540.055	84.667	140.048
10693.363	84.022	143.643
10848.902	83.387	147.395
11006.703	82.768	151.336
11166.799	82.175	155.530
11329.224	81.620	160.067
11494.012	81.116	165.026
11661.195	80.656	170.427
11830.812	80.247	176.251
12002.895	79.917	-177.560
12177.480	79.675	-171.096
12354.606	79.510	-164.433
12534.309	79.416	-157.638
12716.624	79.395	-150.754
12901.592	79.462	-143.814
13089.250	79.655	-136.869
13279.637	80.046	-129.961
