* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 31.08.2021 20:00:23
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: CX 3.00 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
8365.647	94.221	-169.628
8487.328	93.177	-175.379
8610.779	91.994	-178.811
8736.026	90.789	179.980
8863.095	89.651	-179.391
8992.011	88.634	-177.242
9122.803	87.797	-173.592
9255.497	87.279	-168.875
9390.121	87.133	-164.353
9526.704	87.231	-160.867
9665.273	87.457	-158.330
9805.857	87.779	-156.551
9948.487	88.195	-155.591
10093.191	88.692	-155.667
10240.000	89.247	-157.045
10388.944	89.810	-159.952
10540.055	90.284	-164.454
10693.363	90.542	-170.315
10848.902	90.496	-176.928
11006.703	90.135	176.571
11166.799	89.513	170.997
11329.224	88.732	166.845
11494.012	87.904	164.227
11661.195	87.105	162.981
11830.812	86.374	162.816
12002.895	85.747	163.397
12177.480	85.279	164.376
12354.606	85.007	165.404
12534.309	84.901	166.103
12716.624	84.916	166.025
12901.592	85.007	164.666
13089.250	85.103	161.578
13279.637	85.109	156.547
13472.794	84.960	149.918
13668.760	84.662	142.804
13867.577	84.228	136.579
14069.285	83.585	132.233
14273.928	82.667	130.062
14481.547	81.521	129.880
14692.186	80.277	131.362
14905.889	79.104	134.158
15122.700	78.145	137.867
15342.664	77.512	142.059
15565.829	77.352	146.152
15792.239	77.690	149.277
16021.942	78.369	151.030
16254.986	79.253	150.960
16491.422	80.216	147.502
16731.295	81.010	138.436
16974.656	81.187	123.138
17221.559	80.332	105.339
17472.053	78.365	91.168
17726.189	75.598	83.495
17984.021	72.554	80.963
18245.605	69.643	81.042
18510.994	67.026	81.963
18780.242	64.697	82.474
19053.408	62.546	80.696
19330.547	60.301	71.209
19611.715	57.399	39.248
19896.975	53.697	-19.191
